year,month,state,primary.mode,etiology,serotype.or.genotype,etiology.status,setting,illnesses,hospitalizations,deaths,food.vehicle,food.contaminated.ingredient,ifsac.category,water.exposure,water.type,water.status
2018,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,1,0,NA,NA,NA,NA,NA,NA
2018,1,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,School/college/university,45,0,0,NA,NA,NA,NA,NA,NA
2018,1,Wisconsin,Food,clostridium,NA,suspected,Restaurant - Sit-down dining,5,0,0,NA,NA,NA,NA,NA,NA
2018,1,Wisconsin,Person-to-person,adenovirus,NA, suspected,School/college/university,74,1,0,NA,NA,NA,NA,NA,NA
2018,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,1,0,NA,NA,NA,NA,NA,NA
2018,2,Wisconsin,Person-to-person,clostridium,NA, suspected,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2018,2,Wisconsin,Person-to-person,clostridium,NA,suspected,Long-term care/nursing home/assisted living facility,18,1,0,NA,NA,NA,NA,NA,NA
2018,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,1,0,NA,NA,NA,NA,NA,NA
2018,1,Illinois,Person-to-person,NA,NA,NA,School/college/university,15,0,0,NA,NA,NA,NA,NA,NA
2018,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,1,0,NA,NA,NA,NA,NA,NA
2018,2,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,2,0,NA,NA,NA,NA,NA,NA
2018,1,Illinois,Person-to-person,clostridium,NA,confirmed,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2018,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,26,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,16,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,cryptosporidium,O103; other,confirmed,Farm/dairy,14,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,e. coli,O103; other, confirmed,Farm/dairy,14,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,cryptosporidium,O103; other, confirmed,Farm/dairy,14,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2018,1,Illinois,Food,NA,NA,NA,Restaurant - Buffet,2,0,0,NA,NA,NA,NA,NA,NA
2018,2,Illinois,Person-to-person,NA,NA,NA,Shelter/group home/transitional housing,12,0,0,NA,NA,NA,NA,NA,NA
2018,3,Illinois,Food,bacillus,NA,suspected,Restaurant - Sit-down dining,6,1,0,NA,NA,NA,NA,NA,NA
2018,3,Illinois,Food,clostridium,NA, suspected,Restaurant - Sit-down dining,6,1,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,e. coli,O145; IIaA15G2R1; ; unknown;,confirmed,Farm/dairy,23,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,cryptosporidium,O145; IIaA15G2R1; ; unknown;, confirmed,Farm/dairy,23,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,cryptosporidium,O145; IIaA15G2R1; ; unknown;, confirmed,Farm/dairy,23,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,e. coli,O145; IIaA15G2R1; ; unknown;, confirmed,Farm/dairy,23,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Animal Contact,campylobacter,O145; IIaA15G2R1; ; unknown;, suspected,Farm/dairy,23,0,0,NA,NA,NA,NA,NA,NA
2018,3,Illinois,Food,staphylococcus,NA,suspected,Restaurant - Sit-down dining,3,0,0,chicken,NA,Chicken,NA,NA,NA
2018,4,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,10,0,0,NA,NA,NA,NA,NA,NA
2018,4,Wisconsin,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,14,6,0,NA,NA,NA,NA,NA,NA
2018,2,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,1,Wisconsin,Water,legionella,serogroup 1,confirmed,Long Term Care Facility,2,2,2,NA,NA,NA,Drinking water,Community,Cleaned
2018,1,Illinois,Food,salmonella,Saintpaul,confirmed,Private home/residence; Caterer (food prepared off-site from where served),5,0,0,NA,NA,NA,NA,NA,NA
2018,3,Illinois,Person-to-person,shigella,NA,confirmed,Child day care,4,1,0,NA,NA,NA,NA,NA,NA
2018,2,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,5,0,0,NA,NA,NA,NA,NA,NA
2018,2,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,2,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,3,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,3,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,3,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,3,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,"Other, specify",2,0,0,NA,NA,NA,NA,NA,NA
2018,4,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,4,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,4,Iowa,Person-to-person,e. coli,O157:H7,confirmed,Child day care,5,1,0,NA,NA,NA,NA,NA,NA
2018,4,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,3,0,0,NA,NA,NA,NA,NA,NA
2018,4,Iowa,Person-to-person,NA,NA,NA,Restaurant,3,0,0,NA,NA,NA,NA,NA,NA
2018,5,Iowa,Person-to-person,NA,NA,NA,Restaurant,11,0,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Camp,15,0,0,NA,NA,NA,NA,NA,NA
2018,4,Illinois,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,22,0,0,NA,NA,NA,NA,NA,NA
2018,5,Iowa,Food,clostridium,NA,confirmed,Restaurant - Sit-down dining,20,0,0,NA,NA,NA,NA,NA,NA
2018,4,Iowa,Person-to-person,e. coli,O103,confirmed,Child day care,3,0,0,NA,NA,NA,NA,NA,NA
2018,4,Illinois,Person-to-person,clostridium,NA,confirmed,Hospital,7,0,0,NA,NA,NA,NA,NA,NA
2018,4,Wisconsin,Food,salmonella,Typhimurium,confirmed,Unknown,9,0,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,6,0,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Food,e. coli,"unknown; I 4,[5],12:i:-; unknown; unknown;",confirmed,Private home/residence,12,1,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Food,salmonella,"unknown; I 4,[5],12:i:-; unknown; unknown;", confirmed,Private home/residence,12,1,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Food,e. coli,"unknown; I 4,[5],12:i:-; unknown; unknown;", confirmed,Private home/residence,12,1,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Food,e. coli,"unknown; I 4,[5],12:i:-; unknown; unknown;", suspected,Private home/residence,12,1,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Food, other - bacterium,"unknown; I 4,[5],12:i:-; unknown; unknown;", confirmed,Private home/residence,12,1,0,NA,NA,NA,NA,NA,NA
2018,4,Illinois,Food,bacillus,NA,suspected,Caterer (food prepared off-site from where served),12,0,0,NA,NA,NA,NA,NA,NA
2018,4,Illinois,Food,clostridium,NA, suspected,Caterer (food prepared off-site from where served),12,0,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Person-to-person,giardia unknown,NA,suspected,Private home/residence,8,0,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Animal Contact,cryptosporidium,IIaA15G2R1,confirmed,Zoo or animal exhibit,4,0,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Animal Contact,cryptosporidium,IIaA15G2R1, suspected,Zoo or animal exhibit,4,0,0,NA,NA,NA,NA,NA,NA
2018,3,Illinois,Person-to-person,shigella,NA,confirmed,Shelter/group home/transitional housing,9,5,0,NA,NA,NA,NA,NA,NA
2018,6,Wisconsin,Person-to-person,NA,NA,NA,Hospital,5,0,0,NA,NA,NA,NA,NA,NA
2018,5,Illinois,Food,rotavirus,NA,suspected,Restaurant - Sit-down dining,4,0,0,NA,NA,NA,NA,NA,NA
2018,6,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,5,Iowa,Food,salmonella,Brandenburg,confirmed,Private home/residence,3,1,0,NA,NA,NA,NA,NA,NA
2018,6,Iowa,Person-to-person,NA,NA,NA,Camp,43,0,0,NA,NA,NA,NA,NA,NA
2018,5,Illinois,Person-to-person,shigella,NA,suspected,Shelter/group home/transitional housing,3,0,0,NA,NA,NA,NA,NA,NA
2018,6,Wisconsin,Water,chlorine,NA,suspected,Hotel/Motel/Lodge/Inn,2,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Cleaned
2018,6,Wisconsin,Water, chlorine gas,NA, suspected,Hotel/Motel/Lodge/Inn,2,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Cleaned
2018,8,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2018,3,Wisconsin,Water,legionella,serogroup 1,confirmed,Hotel/Motel/Lodge/Inn,4,4,1,NA,NA,NA,Other/Environmental water,Cooling Tower,Cleaned
2018,2,Illinois,Water,legionella,serogroup 1,confirmed,Long Term Care Facility,4,2,0,NA,NA,NA,Drinking water,Community,Cleaned
2018,7,Wisconsin,Water,giardia duodenalis,unknown,confirmed,Park - State Park,13,0,0,NA,NA,NA,Other/Environmental water,River/Stream,Cleaned
2018,8,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2018,7,Wisconsin,Person-to-person,e. coli,O157:H7,confirmed,Child day care,2,0,0,NA,NA,NA,NA,NA,NA
2018,5,Illinois,Water,legionella,serogroup 1,confirmed,Hotel/Motel/Lodge/Inn,2,2,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Cleaned
2018,6,Wisconsin,Water,cryptosporidium,IIaA15G2R2;,confirmed,Recreational facility,4,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Cleaned
2018,6,Wisconsin,Water,cryptosporidium,IIaA15G2R2;, suspected,Recreational facility,4,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Cleaned
2018,9,Wisconsin,Food,clostridium,NA,suspected,Private home/residence,20,0,0,"beef, bbq","beef, raw",Beef,NA,NA,NA
2018,8,Illinois,Water,cryptosporidium,NA,confirmed,Park - Waterpark,2,0,0,NA,NA,NA,Recreational water -- treated,Pool - Waterpark,Cleaned
2018,8,Illinois,Water,cryptosporidium,NA,confirmed,Park - Waterpark,4,1,0,NA,NA,NA,Recreational water -- treated,Pool - Waterpark,Cleaned
2018,9,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2018,9,Wisconsin,Food,salmonella,Typhimurium,confirmed,Private home/residence,35,3,0,pulled pork,pork,Pork,NA,NA,NA
2018,8,Wisconsin,Food,campylobacter,NA,suspected,Restaurant - Buffet,15,0,0,pasta bar,pasta,Multiple,NA,NA,NA
2018,9,Wisconsin,Food,clostridium,NA,suspected,Restaurant - Sit-down dining,8,0,0,"refried beans; rice, white",NA,Multiple,NA,NA,NA
2018,6,Wisconsin,Water,legionella,serogroup 1,confirmed,Community/Municipality,2,2,0,NA,NA,NA,Recreational water -- treated,Pool - Waterpark,Cleaned
2018,6,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,3,0,0,NA,NA,NA,NA,NA,NA
2018,7,Iowa,Food,clostridium,NA,confirmed,Unknown,31,0,0,NA,NA,NA,NA,NA,NA
2018,6,Iowa,Food,salmonella,Enteritidis,confirmed,Restaurant - Sit-down dining,2,0,0,NA,NA,NA,NA,NA,NA
2018,6,Iowa,Animal Contact,cryptosporidium,NA,confirmed,Camp,3,0,0,NA,NA,NA,NA,NA,NA
2018,6,Iowa,Indeterminate/Other/Unknown,e. coli,O157:H7,confirmed,"Other, specify",11,2,1,NA,NA,NA,NA,NA,NA
2018,7,Iowa,Person-to-person,NA,NA,NA,Hospital,4,0,0,NA,NA,NA,NA,NA,NA
2018,9,Wisconsin,Food,campylobacter,NA,confirmed,Private home/residence,27,0,0,NA,NA,NA,NA,NA,NA
2018,9,Illinois,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,29,2,0,NA,NA,NA,NA,NA,NA
2018,5,Wisconsin,Water,chlorine gas,NA,suspected,Hotel/Motel/Lodge/Inn,8,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Cleaned
2018,8,Wisconsin,Water,giardia duodenalis,unknown,confirmed,Public Outdoor Area,4,0,0,NA,NA,NA,Other/Environmental water,River/Stream,Cleaned
2018,7,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,"Other, specify",8,0,0,NA,NA,NA,NA,NA,NA
2018,7,Iowa,Person-to-person,e. coli,O111,suspected,Child day care,2,0,0,NA,NA,NA,NA,NA,NA
2018,8,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,7,Iowa,Person-to-person,e. coli,O145,suspected,Child day care,4,0,0,NA,NA,NA,NA,NA,NA
2018,8,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Unknown,4,0,0,NA,NA,NA,NA,NA,NA
2018,8,Iowa,Indeterminate/Other/Unknown,cryptosporidium,O111,confirmed,Private home/residence,5,0,0,NA,NA,NA,NA,NA,NA
2018,8,Iowa,Indeterminate/Other/Unknown,e. coli,O111, suspected,Private home/residence,5,0,0,NA,NA,NA,NA,NA,NA
2018,8,Iowa,Indeterminate/Other/Unknown,e. coli,O111, suspected,Private home/residence,5,0,0,NA,NA,NA,NA,NA,NA
2018,9,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,9,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,"Other, specify",5,0,0,NA,NA,NA,NA,NA,NA
2018,9,Iowa,Food,salmonella,Ohio;,confirmed,Private home/residence; Grocery store,8,1,0,NA,NA,NA,NA,NA,NA
2018,9,Iowa,Food,salmonella,Ohio;, suspected,Private home/residence; Grocery store,8,1,0,NA,NA,NA,NA,NA,NA
2018,8,Illinois,Food,salmonella,"I 4,[5],12:i:-",confirmed,Camp,9,3,0,NA,NA,NA,NA,NA,NA
2018,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2018,10,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2018,8,Wisconsin,Food,e. coli,O157:H7,confirmed,Restaurant - Sit-down dining,3,1,0,"ground beef, hamburger",ground beef,Beef,NA,NA,NA
2018,10,Wisconsin,Indeterminate/Other/Unknown,salmonella,Newport,confirmed,Long-term care/nursing home/assisted living facility,3,1,1,NA,NA,NA,NA,NA,NA
2018,10,Wisconsin,Food,bacillus,NA,suspected,Restaurant - Sit-down dining,4,0,0,NA,NA,NA,NA,NA,NA
2018,8,Illinois,Person-to-person,clostridium,NA,confirmed,Hospital,5,0,0,NA,NA,NA,NA,NA,NA
2018,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,bacillus,NA,suspected,Restaurant - Sit-down dining,6,0,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,clostridium,NA, suspected,Restaurant - Sit-down dining,6,0,0,NA,NA,NA,NA,NA,NA
2018,10,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,3,0,0,NA,NA,NA,NA,NA,NA
2018,10,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,10,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2018,10,Wisconsin,Indeterminate/Other/Unknown,cryptosporidium,IaA15R3,confirmed,Child day care,10,0,0,NA,NA,NA,NA,NA,NA
2018,8,Illinois,Animal Contact,cryptosporidium,NA,confirmed,Farm/dairy; School/college/university; Other (specify),4,0,0,NA,NA,NA,NA,NA,NA
2018,8,Wisconsin,Food,salmonella,Enteritidis,confirmed,Private home/residence,4,0,0,"chicken, frozen breaded",chicken,Chicken,NA,NA,NA
2018,11,Wisconsin,Water,legionella,serogroup 1,confirmed,Hospital/Health Care,14,12,2,NA,NA,NA,Drinking water,Community,Cleaned
2018,8,Wisconsin,Indeterminate/Other/Unknown,e. coli,O111,confirmed,Private home/residence,2,0,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Person-to-person,e. coli,unknown,suspected,School/college/university,69,0,0,NA,NA,NA,NA,NA,NA
2018,11,Illinois,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,29,0,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,e. coli,O157,confirmed,Private home/residence,3,1,0,NA,NA,NA,NA,NA,NA
2018,11,Wisconsin,Animal Contact,cryptosporidium,NA,confirmed,Farm/dairy,2,0,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Food,staphylococcus,NA,confirmed,Private home/residence,6,0,0,pulled pork sandwiches,pork,Pork,NA,NA,NA
2018,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,38,0,0,NA,NA,NA,NA,NA,NA
2018,11,Wisconsin,Indeterminate/Other/Unknown,e. coli,unknown - unknown;, suspected,Restaurant,9,0,0,NA,NA,NA,NA,NA,NA
2018,10,Illinois,Food,staphylococcus,NA,suspected,Restaurant - Sit-down dining,2,0,0,NA,NA,NA,NA,NA,NA
2018,6,Illinois,Food,salmonella,Typhi,confirmed,Private home/residence,4,2,0,NA,NA,NA,NA,NA,NA
2018,11,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,4,0,0,NA,NA,NA,NA,NA,NA
2018,12,Iowa,Food,clostridium,NA,confirmed,Restaurant - Sit-down dining,26,0,0,"steak, prime rib",NA,Beef,NA,NA,NA
2018,12,Iowa,Food,clostridium,NA,suspected,Caterer (food prepared off-site from where served),8,0,0,pulled pork,NA,Pork,NA,NA,NA
2018,12,Iowa,Food,clostridium,NA, suspected,Caterer (food prepared off-site from where served),8,0,0,pulled pork,NA,Pork,NA,NA,NA
2018,12,Wisconsin,Food,clostridium,NA,suspected,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,School/college/university,41,0,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,36,0,1,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,1,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,18,0,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Person-to-person,salmonella,Typhimurium,confirmed,Long-term care/nursing home/assisted living facility,3,3,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,2,0,NA,NA,NA,NA,NA,NA
2018,10,Illinois,Water,legionella,NA,confirmed,Church/Place of Worship,3,3,0,NA,NA,NA,Other/Environmental water,Fountain - Ornamental,Cleaned
2018,8,Illinois,Water,legionella,serogroup 1,confirmed,Hotel/Motel/Lodge/Inn,3,0,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Cleaned
2018,9,Illinois,Water,legionella,serogroup 1,confirmed,Other,3,3,0,NA,NA,NA,Drinking water,Community,Cleaned
2018,11,Illinois,Water,legionella,serogroup 1,suspected,Unknown,2,2,0,NA,NA,NA,Drinking water,Unknown,Cleaned
2018,11,Illinois,Water,legionella,serogroup 1,confirmed,Apartment/Condo,3,2,1,NA,NA,NA,Drinking water,Community,Cleaned
2018,12,Illinois,Person-to-person,NA,NA,NA,Child day care,19,0,0,NA,NA,NA,NA,NA,NA
2018,12,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Child day care,12,0,0,NA,NA,NA,NA,NA,NA
2018,12,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,12,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,3,0,0,NA,NA,NA,NA,NA,NA
2018,12,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2018,12,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2018,12,Illinois,Person-to-person,clostridium,NA,confirmed,Hospital,3,0,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Banquet Facility (food prepared and served on-site),161,1,0,NA,NA,NA,NA,NA,NA
2018,9,Wisconsin,Food,salmonella,Rissen,confirmed,Other,6,4,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,2,0,0,"cilantro, unspecified",NA,Herbs,NA,NA,NA
2018,12,Illinois,Food,toxoplasma,NA,confirmed,Other,6,1,0,venison,venison,Game,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,3,0,0,"cilantro, unspecified",NA,Herbs,NA,NA,NA
2018,6,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,6,1,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,5,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,4,0,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,2,0,0,"cilantro, unspecified",NA,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",8,0,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,5,1,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,4,0,0,"cilantro, unspecified",NA,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,2,0,0,"cilantro, unspecified",NA,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,3,0,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,6,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,4,0,0,"romaine lettuce, unspecified",lettuce,Vegetable Row Crops,NA,NA,NA
2018,10,Illinois,Person-to-person,salmonella,Agbeni,confirmed,Hospital,5,0,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,55,2,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,3,0,0,NA,NA,NA,NA,NA,NA
2018,9,Illinois,Animal Contact,campylobacter,NA,suspected,Pet store or other retail location,2,1,0,NA,NA,NA,NA,NA,NA
2018,9,Illinois,Water,cryptosporidium,unknown,confirmed,School/College/University,2,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Cleaned
2018,6,Illinois,Water,legionella,serogroup 1,confirmed,Community/Municipality,6,5,0,NA,NA,NA,Other/Environmental water,Cooling Tower,Cleaned
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,6,0,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,8,0,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,3,1,0,NA,NA,NA,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,Restaurant - Sit-down dining,2,0,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,7,Illinois,Food,cyclospora,NA,confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,"cilantro, unspecified",cilantro,Herbs,NA,NA,NA
2018,8,Illinois,Food,campylobacter,NA,confirmed,Restaurant - Sit-down dining,2,0,0,quail,NA,Game,NA,NA,NA
2018,12,Illinois,Person-to-person,clostridium,NA,confirmed,Long-term care/nursing home/assisted living facility,35,1,0,NA,NA,NA,NA,NA,NA
2018,11,Illinois,Person-to-person,NA,NA,NA,School/college/university,14,1,0,NA,NA,NA,NA,NA,NA
2018,11,Illinois,Food,salmonella,"I 4,[5],12:i:-",confirmed,Grocery store,3,0,0,turkey,NA,Turkey,NA,NA,NA
2018,3,Illinois,Food,salmonella,London,confirmed,Restaurant - Sit-down dining,14,1,0,"duck, unspecified",NA,Other Poultry,NA,NA,NA
2018,6,Wisconsin,Animal Contact,cryptosporidium,NA,confirmed,Farm/dairy; Private home/residence,3,0,0,NA,NA,NA,NA,NA,NA
2018,5,Illinois,Food,staphylococcus,NA,suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",19,0,0,falafel,onion; parsley,Multiple,NA,NA,NA
2018,8,Illinois,Food,salmonella,Infantis,confirmed,Grocery store,6,2,0,various mexican food items,NA,Unclassifiable,NA,NA,NA
2018,4,Illinois,Food,salmonella,Enteritidis,confirmed,Prison/jail,22,0,0,meatballs,"gravy, chicken; rice",Multiple,NA,NA,NA
